	0.333333333333
glucose/galactose transporter family protein	0.333333333333
Pyridoxal kinase (EC 2.7.1.35)	0.166666666667
Integration host factor beta subunit	1.0
Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	1.0
RND efflux system, membrane fusion protein CmeA	0.333333333333
Apolipoprotein N-acyltransferase (EC 2.3.1.-) / Copper homeostasis protein CutE	1.0
FIG01080692: hypothetical protein	0.666666666667
Beta N-acetyl-glucosaminidase (EC 3.2.1.52)	0.166666666667
Aldo/keto reductase	0.166666666667
SSU ribosomal protein S13p (S18e)	1.0
Succinyl-CoA synthetase, alpha subunit-related enzymes	0.833333333333
Lysine-epsilon oxidase (EC 1.4.3.20) antimicrobial protein LodA	0.166666666667
FIG050068: DNA-binding protein	0.333333333333
DNA-3-methyladenine glycosylase	0.166666666667
amidohydrolase family protein	0.166666666667
Predicted secretion system W transmembrane protein 1	1.0
Phosphoanhydride phosphohydrolase (EC 3.1.3.2) (pH 2.5 acid phosphatase) (AP) / 4- phytase (EC 3.1.3.26)	0.333333333333
ABC transporter ATP-binding protein YvcR	0.166666666667
Rhamnogalacturonides degradation protein RhiN	1.0
Seryl-tRNA synthetase (EC 6.1.1.11)	1.0
Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	0.833333333333
Electron transfer flavoprotein-ubiquinone oxidoreductase (EC 1.5.5.1)	0.166666666667
serine/threonine kinase	0.333333333333
probable membrane protein YPO0618	0.166666666667
hypothetical gene	0.166666666667
Uracil-DNA glycosylase, family 5	1.0
Uracil-DNA glycosylase, family 4	1.0
Phosphoglycerate mutase family	0.166666666667
KH domain RNA binding protein YlqC	0.833333333333
dihydrodipicolinate synthetase	0.333333333333
K+ channel, pore region	0.833333333333
hydrolase, CocE/NonD family	0.833333333333
Adenylate cyclase (EC 4.6.1.1)	1.0
COG0476: Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	0.166666666667
Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	1.0
para-nitrobenzyl esterase (intracellular esterase B)	0.5
Preprotein translocase subunit SecG (TC 3.A.5.1.1)	1.0
type II secretion system protein	0.333333333333
Alpha-xylosidase (EC 3.2.1.-)	1.0
Error-prone, lesion bypass DNA polymerase V (UmuC)	0.333333333333
FIG00971137: hypothetical protein	0.166666666667
conserved hypothetical protein-putative secreted protein	0.166666666667
probable outer membrane protein B	0.166666666667
Putative uncharacterized protein TTHA1760	0.833333333333
ABC transporter ATP binding protein	0.333333333333
tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)	0.166666666667
putative transcriptional regulators, CopG/Arc/MetJ DNA-binding domain	0.166666666667
Cytochrome c551 peroxidase (EC 1.11.1.5)	0.166666666667
TonB-dependent receptor	1.0
Putative deoxyribonuclease YcfH	1.0
PQQ-dependent oxidoreductase, gdhB family	0.5
plasmid encoded RepA protein	0.333333333333
sigma-54 dependent transcriptional regulator, Fis family	0.333333333333
Pectin degradation protein KdgF	0.166666666667
Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)	1.0
Beta-lactamase( EC:3.5.2.6 )	0.166666666667
ribonuclease H	0.333333333333
O antigen biosynthesis rhamnosyltransferase rfbN (EC 2.4.1.-)	0.666666666667
Glutaredoxin and related proteins	0.166666666667
Predicted secretion system W ATPase PilM-like	0.333333333333
Protein involved in meta-pathway of phenol degradation	0.166666666667
FIG006542: Phosphoesterase	1.0
gliding motility protein GldF	0.166666666667
cell wall hydrolase/autolysin	0.833333333333
Peroxide stress regulator; Ferric uptake regulation protein; Fe2+/Zn2+ uptake regulation proteins	0.666666666667
Alpha-1,2-mannosidase	1.0
RhlC, TDP-rhamnosyltransferase 2 (EC 2.4.1.-)	0.166666666667
FIG00655893: hypothetical protein	0.166666666667
D,D-heptose 7-phosphate kinase	0.333333333333
Methyl-accepting chemotaxis protein	0.166666666667
ABC transporter involved in cytochrome c biogenesis, CcmB subunit	1.0
membrane protein, putative	0.666666666667
Tryptophan-rich sensory protein	0.166666666667
HigA protein (antitoxin to HigB)	0.833333333333
Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	1.0
UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	1.0
Leucyl-tRNA synthetase (EC 6.1.1.4)	1.0
DoxX family protein	0.333333333333
bacterioferritin	0.333333333333
protein of unknown function DUF1320	0.166666666667
tRNA-Val-TAC	1.0
Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	0.5
N-acetylmuramic acid 6-phosphate etherase (EC 4.2.-.-)	0.833333333333
Glycerol kinase (EC 2.7.1.30)	1.0
Acyl-CoA dehydrogenase/oxidase domain protein	0.166666666667
Sialic acid transporter (permease) NanT	0.166666666667
Putative Holliday junction resolvase YggF	0.166666666667
Probable glycosyltransferase	0.5
ATP-dependent protease La (EC 3.4.21.53) Type I	1.0
Phospholipase C precursor (EC 3.1.4.3)	0.166666666667
4-hydroxybenzoyl-CoA thioesterase family active site	1.0
LSU ribosomal protein L6p (L9e)	1.0
Selenoprotein O and cysteine-containing homologs	0.666666666667
Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)	1.0
MFS transporter	0.166666666667
ATP-DEPENDENT DNA HELICASE	0.166666666667
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)	0.833333333333
Cyanate hydratase (EC 4.2.1.104)	0.166666666667
Encapsulating protein for a DyP-type peroxidase or ferritin-like protein oligomers	0.166666666667
Ribose ABC transporter, periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)	0.166666666667
Os05g0188900	0.5
Protein of unknown function DUF891	0.333333333333
Cobalamin biosynthesis protein BluB @ 5,6-dimethylbenzimidazole synthase, flavin destructase family	0.5
LSU ribosomal protein L18p (L5e)	1.0
protein of unknown function DUF1211	0.5
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	1.0
Glucokinase (EC 2.7.1.2)	1.0
putative sodium-coupled permease	0.166666666667
Neopullulanase (EC 3.2.1.135)	1.0
Type IV pilus biogenesis protein PilQ; Competence protein E	0.166666666667
UPF0173 metal-dependent hydrolase AF_1265	0.166666666667
Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.99.-)	0.333333333333
RNA-binding region RNP-1 (RNA recognition motif)	0.333333333333
VapC toxin protein	0.833333333333
Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	0.833333333333
collagen triple helix repeat domain protein	0.166666666667
Serine protease precursor MucD/AlgY associated with sigma factor RpoE	0.166666666667
dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	1.0
Cysteine desulfurase (EC 2.8.1.7), IscS subfamily	1.0
RecA protein	1.0
Adenosylcobinamide-phosphate synthase	0.5
Putative ion-channel protein	0.166666666667
16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)	0.166666666667
Acetyltransferase, GNAT family	0.166666666667
SrfB	0.333333333333
L-aspartate oxidase (EC 1.4.3.16)	1.0
FIG071147: hypothetical protein	0.333333333333
FIG01210377: hypothetical protein	0.166666666667
transcriptional regulator, putative	0.333333333333
Succinate dehydrogenase cytochrome b subunit	0.333333333333
polysaccharide export protein	0.666666666667
two-component system sensor kinase	0.5
DUF324 domain containing Cmr6-like protein	0.166666666667
TldD/PmbA family protein	0.666666666667
Sucrose-6-phosphate hydrolase (EC 3.2.1.26)	0.666666666667
ATP-binding protein p271	0.333333333333
Thiamine-monophosphate kinase (EC 2.7.4.16)	1.0
regulatory protein, ArsR	0.166666666667
ATP-dependent DNA helicase	0.166666666667
Carboxyl-terminal protease (EC 3.4.21.102)	0.166666666667
Xylose isomerase-like TIM barrel	0.333333333333
periplasmic binding protein/LacI transcriptional regulator	1.0
Adrenodoxin reductase	0.666666666667
FIG000859: hypothetical protein YebC	0.166666666667
Putative Holliday junction resolvase (EC 3.1.-.-)	0.833333333333
Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)	1.0
UPF0234 protein YajQ	0.833333333333
Putative cytochrome C-type biogenesis protein	0.166666666667
Phage protein	0.166666666667
two component, sigma54 specific, transcriptional regulator, Fis family	0.833333333333
Peptidase, M13 family	0.5
Uncharacterized protein YaiN in in formaldehyde detoxification operon	0.333333333333
4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)	0.833333333333
D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.0
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	0.333333333333
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	1.0
Isopeptidase T	0.166666666667
Transcription termination protein NusB	1.0
Hydrolase, alpha/beta hydrolase fold family	0.166666666667
peptidase C14, caspase catalytic subunit p20	0.166666666667
SSU ribosomal protein S3p (S3e)	1.0
glycosyl transferase, group 2	0.333333333333
Acetyltransferase, GNAT family (EC 2.3.1.-)	0.166666666667
glycosyl transferase, group 1	0.833333333333
tRNA-Gly-GCC	1.0
DNA mismatch repair protein MutS	1.0
Short chain fatty acids transporter	0.333333333333
glycosyl hydrolase, BNR repeat-containing protein	0.166666666667
Phosphoserine phosphatase rsbX (EC 3.1.3.3)	0.5
RhlB, TDP-rhamnosyltransferase 1 (EC 2.4.1.-)	0.166666666667
FIG00456987: hypothetical protein	0.166666666667
Potential acid phosphatase (EC 3.1.3.2)	0.166666666667
PROBABLE SIGNAL PEPTIDE PROTEIN	0.166666666667
Carbon monoxide oxidation accessory protein CoxD	0.166666666667
Sensory box/GGDEF family protein	0.166666666667
D-alanine--D-alanine ligase (EC 6.3.2.4)	1.0
Galactoside O-acetyltransferase (EC 2.3.1.18)	0.166666666667
Cytochrome c family protein	0.833333333333
Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	1.0
O-Glycosyl hydrolase family 30	0.166666666667
Alpha amylase, catalytic region	0.166666666667
tRNA-guanine transglycosylase (EC 2.4.2.29)	1.0
tRNA-Phe-GAA	1.0
Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	1.0
DNA ligase (EC 6.5.1.2)	1.0
Cellulase M and related proteins	0.333333333333
SSU ribosomal protein S4p (S9e)	1.0
Predicted signal transduction protein	0.333333333333
Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.16)	0.666666666667
type II and III secretion system protein	0.833333333333
Beta-glucanase precursor (EC 3.2.1.73)	0.166666666667
Thymidylate kinase (EC 2.7.4.9)	1.0
Quinone-reactive Ni/Fe-hydrogenase small chain precursor (EC 1.12.5.1)	0.166666666667
Cobalt-precorrin-8x methylmutase (EC 5.4.1.2)	0.5
N-acetyl-D-glucosamine kinase (EC 2.7.1.59)	0.166666666667
MptB, dihydroneopterin 2,3-cyclic phosphate phosphodiesterase	0.166666666667
probable glucosyltransferase	0.333333333333
binding-protein-dependent transport systems inner membrane component	0.333333333333
ATP synthase A chain (EC 3.6.3.14)	0.833333333333
FIG01045360: hypothetical protein	0.166666666667
Trehalose synthase (EC 5.4.99.16)	1.0
histone protein	0.5
Predicted sialic acid transporter	0.166666666667
YrdC/Sua5 family protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA	0.833333333333
Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	1.0
transporter, putative	1.0
Myo-inositol 2-dehydrogenase (EC 1.1.1.18)	0.833333333333
uroporphyrin-III C-methyltransferase	0.333333333333
3-demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64)	0.166666666667
Shufflon-specific DNA recombinase	0.166666666667
ATP-dependent RNA helicase RhlE	0.666666666667
nodulin 21-related protein	0.333333333333
hypothetical protein that often co-occurs with aconitase	0.333333333333
Septum formation initiator	0.666666666667
Recombinase	0.333333333333
Proposed peptidoglycan lipid II flippase MurJ	0.166666666667
Zinc transporter, ZIP family	0.5
Flagellar biosynthesis/type III secretory pathway protein-like protein	0.666666666667
FIG00457320: hypothetical protein	0.166666666667
FIG01112583: hypothetical protein	0.333333333333
Periplasmic binding protein	0.166666666667
Chorismate synthase (EC 4.2.3.5)	1.0
FIG00453951: hypothetical protein	0.166666666667
Cytosine/purine/uracil/thiamine/allantoin permease family protein	0.666666666667
Leucine aminopeptidase-related protein	1.0
ABC-type multidrug transport system, permease component	0.166666666667
Ornithine cyclodeaminase (EC 4.3.1.12)	0.166666666667
sigma-24 (FecI-like)	0.166666666667
sigma-24, ECF subfamily	0.5
DINB PROTEIN	0.166666666667
Carbohydrate-selective porin OprB	0.333333333333
protein of unknown function DUF167	0.166666666667
Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	0.833333333333
ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB4)	0.166666666667
tRNA-Ser-CGA	1.0
Queuosine Biosynthesis QueC ATPase	1.0
Phosphoglycolate phosphatase (EC 3.1.3.18)	1.0
Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	1.0
Two-component system response regulator QseB	0.333333333333
ankyrin	0.166666666667
Maltose O-acetyltransferase (EC 2.3.1.79)	0.5
Ribose 5-phosphate isomerase A (EC 5.3.1.6)	0.666666666667
ABC transporter, permease protein	0.5
Membrane-bound lytic murein transglycosylase D precursor (EC 3.2.1.-)	1.0
3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)	1.0
Ku domain protein	1.0
NAD-dependent epimerase/dehydratase( EC:3.13.1.1 )	0.166666666667
Fructoselysine transporter FrlA, cationic amino acid permease	0.166666666667
FIG00455834: hypothetical protein	0.166666666667
putative secreted protein	1.0
DNA gyrase subunit A (EC 5.99.1.3)	1.0
Nitrogen regulatory protein P-II	1.0
Ornithine aminotransferase (EC 2.6.1.13); Succinylornithine transaminase (EC 2.6.1.-); Acetylornithine aminotransferase (EC 2.6.1.11); N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17)	0.5
MutT-like protein	0.5
Hydroxypyruvate isomerase (EC 5.3.1.22)	0.5
glycosyl transferase, group 1 family protein	0.666666666667
Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23)	1.0
FIG00464222: hypothetical protein	0.166666666667
FIG01080898: hypothetical protein	0.333333333333
Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	1.0
Acetyltransferase (EC 2.3.1.-)	0.333333333333
Polyphosphate kinase (EC 2.7.4.1)	1.0
probable integral membrane protein.	0.166666666667
Allergen V5/Tpx-1 related	0.333333333333
Putrescine/proton symporter, putrescine/ornithine antiporter PotE	0.166666666667
Allantoinase (EC 3.5.2.5)	0.666666666667
Cystathionine gamma-lyase (EC 4.4.1.1)	0.666666666667
FIG00455389: hypothetical protein	0.166666666667
FIG00473272: hypothetical protein	0.333333333333
transcriptional regulator, AraC family	0.666666666667
Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)	0.666666666667
Transcriptional repressor of aga operon	0.5
Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	0.166666666667
Response regulator containing a CheY-like receiver domain and a GGDEF domain	0.166666666667
Tagatose-bisphosphate aldolase( EC:4.1.2.40 )	0.166666666667
Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)	0.5
Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	1.0
Lipid A export ATP-binding/permease protein MsbA (EC 3.6.3.25)	0.5
Serine acetyltransferase (EC 2.3.1.30)	0.666666666667
Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	0.333333333333
Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	0.833333333333
6-aminohexanoate-dimer hydrolase (EC 3.5.1.46)	0.166666666667
thiol:disulfide interchange protein (thioredoxin)	0.166666666667
Cys-tRNA(Pro) deacylase YbaK	0.666666666667
Probable outer membrane protein	0.166666666667
Glycine oxidase ThiO (EC 1.4.3.19)	1.0
putative PQQ enzyme repeat	0.166666666667
FIG00800187: hypothetical protein	0.333333333333
Type II/IV secretion system secretin RcpA/CpaC, associated with Flp pilus assembly	0.5
protein of unknown function DUF583	1.0
DUF324 domain containing Cmr2-like protein	0.166666666667
[NiFe] hydrogenase nickel incorporation protein HypA	0.333333333333
FIG006285: ICC-like protein phosphoesterase	0.166666666667
LSU ribosomal protein L17p	1.0
Inner membrane protein	0.333333333333
Diguanylate cyclase/phosphodiesterase domain 1 (GGDEF)	0.166666666667
Beta-lactamase class C and other penicillin binding proteins	0.5
Citrate synthase (si) (EC 2.3.3.1)	1.0
probable aminopeptidase	0.666666666667
Alkylated DNA repair protein AlkB	0.5
Menaquinone biosynthesis related protein, putative DHNA-CoA thioesterase	0.166666666667
Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	0.833333333333
diguanylate cyclase (GGDEF domain) with PAS/PAC sensor	0.333333333333
GTP-binding protein EngB	1.0
Carboxypeptidase C (cathepsin A)	0.666666666667
Cytochrome c peroxidase	0.166666666667
Protein crcB homolog	0.166666666667
FIG00839717: hypothetical protein	0.166666666667
Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)	0.166666666667
alternative RNA polymerase sigma factor SigE	0.166666666667
Very-short-patch mismatch repair endonuclease (G-T specific)	0.166666666667
abhydrolase, alpha/beta hydrolase fold	0.166666666667
2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.163)	0.166666666667
Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79)	0.333333333333
Chlorite dismutase	0.666666666667
Multidrug resistance protein B	0.333333333333
glutamine cyclotransferase	0.833333333333
LSU ribosomal protein L21p	1.0
Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	1.0
Low-specificity L-threonine aldolase (EC 4.1.2.5)	0.833333333333
Multicopper oxidase	1.0
peptidase S8 and S53, subtilisin, kexin, sedolisin	0.166666666667
Periplasmic mercury(+2) binding protein	0.166666666667
Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	1.0
Lipolytic enzyme, G-D-S-L precursor	0.333333333333
Mercuric resistance operon regulatory protein	0.333333333333
